Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Ring/LLC Clock [MHz]","System Agent Clock [MHz]","Core #0 Thread #0 Usage [%]","Core #0 Thread #1 Usage [%]","Core #1 Thread #0 Usage [%]","Core #1 Thread #1 Usage [%]","Core #2 Thread #0 Usage [%]","Core #2 Thread #1 Usage [%]","Core #3 Thread #0 Usage [%]","Core #3 Thread #1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Uncore Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","IA Offset [V]","GT (Slice) Offset [V]","CLR (CBo/LLC/Ring) Offset [V]","GT (Unslice) Offset [V]","Uncore/SA Offset [V]","CPU Package Power [W]","IA Cores Power [W]","Total DRAM Power [W]","Package C2 Residency [%]","Core #0 Thread 0 C0 Residency [%]","Core #0 Thread 1 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #1 Thread 1 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #2 Thread 1 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #3 Thread 1 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Core #0 C7 Residency [%]","Core #1 C7 Residency [%]","Core #2 C7 Residency [%]","Core #3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: DDR RAPL [Yes/No]","IA: PCS (PECI) [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: Running Average Thermal Limit [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: Running Average Thermal Limit [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Fuses limit [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","System1 [°C]","PCH [°C]","CPU [°C]","PCIEX16 [°C]","VRM MOS [°C]","EC_TEMP1/System2 [°C]","Vcore [V]","+3.3V [V]","+12V [V]","+5V [V]","VCCSA [V]","DDR [V]","3VSB [V]","VBAT [V]","AVCC3 [V]","CPU [RPM]","System 1 [RPM]","System 2 (VRM) [RPM]","System 3 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Temperature 2 [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Drive Airflow Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [°C]","GPU Core Voltage [V]","GPU Fan [RPM]","GPU Power [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Video Encode 1 Usage [%]","GPU Computing (Compute_0) Usage [%]","GPU Computing (Compute_1) Usage [%]","GPU VR Usage [%]","GPU Fan [%]","Performance Limit - Power [Yes/No]","Performance Limit - Thermal [Yes/No]","Performance Limit - Reliability Voltage [Yes/No]","Performance Limit - Max Operating Voltage [Yes/No]","Performance Limit - Utilization [Yes/No]","Performance Limit - SLI GPUBoost Sync [Yes/No]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
3.2.2019,19:3:15.037,3973,71249,5.2,2676,62819,4.0,0.0,1.287,1.357,1.300,1.204,4797.6,4797.6,4797.6,4797.6,100.0,4197.9,999.5,0.6,0.0,0.0,0.0,0.6,0.0,0.0,1.3,1.3,0.3,100.0,48,48,48,48,42,36,38,52,37,64,62,48,63,41,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,41,38,41,0.000,0.000,0.000,0.000,0.000,12.765,1.346,1.995,92.7,1.6,0.5,0.5,0.2,1.0,0.2,0.4,1.4,0.2,0.1,0.2,0.0,95.1,98.9,98.0,97.3,1199.4,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,48,40,49,65,43,0.000,3.384,12.168,5.100,1.068,1.212,3.408,3.024,3.072,1662,995,991,908,Yes,47,58,100.0,No,No,8870,5340,33,33,No,No,9707,6049,29,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.003,28214,6,0.0,0.0,0.0,0.000,0.000,1,0.0,1.3,1.3,0.000,0.049,2480,29430,64,0.650,2422,12.339,139.0,202.5,544.0,0.0,3.0,0.0,0.0,2.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,57.0,No,No,No,No,Yes,No,7.9,8.8,210,111,24,2.5,0,0,0.000,0.000,0,
3.2.2019,19:3:17.318,3962,71261,5.2,2665,62830,4.0,0.0,1.266,1.220,1.302,1.221,4800.0,4800.0,4800.0,4800.0,100.0,4200.0,1000.0,4.1,0.0,0.0,0.0,0.6,0.0,0.0,1.3,4.1,0.7,100.0,48,48,48,48,42,36,38,37,37,64,62,63,63,40,38,No,No,No,No,No,No,No,No,No,No,No,No,No,No,40,38,40,0.000,0.000,0.000,0.000,0.000,12.892,1.474,1.993,92.3,1.8,0.2,0.3,0.2,0.9,0.1,0.5,1.2,0.1,0.0,0.0,0.3,95.9,98.4,98.7,96.2,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,48,40,49,63,43,0.000,3.384,12.168,5.100,1.080,1.212,3.408,3.024,3.072,1642,998,991,878,Yes,47,58,100.0,No,No,8870,5340,33,33,No,No,9707,6049,29,66.0,No,No,75032,0.0,0.1,0.1,0.000,0.010,28214,6,0.0,0.0,0.0,0.000,0.000,1,0.0,0.6,0.6,0.000,0.023,2480,29430,63,0.650,2411,12.339,139.0,202.5,544.0,0.0,3.0,0.0,0.0,2.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,57.0,No,No,No,No,Yes,No,7.7,8.6,210,111,24,2.5,0,0,0.000,0.000,0,
3.2.2019,19:3:19.629,3962,71261,5.2,2665,62830,4.0,0.0,1.241,1.221,1.240,1.281,4800.0,4800.0,4800.0,4800.0,100.0,4200.0,1000.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.3,0.2,100.0,48,48,48,48,42,36,37,36,37,64,63,64,63,40,37,No,No,No,No,No,No,No,No,No,No,No,No,No,No,40,38,40,0.000,0.000,0.000,0.000,0.000,12.594,1.180,1.983,93.4,2.1,0.1,0.2,0.1,0.2,0.0,0.5,1.1,0.6,0.2,0.0,0.2,96.0,99.0,99.6,96.9,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,48,40,49,61,43,0.048,3.384,12.168,5.100,1.068,1.212,3.408,3.024,3.072,1638,997,991,867,Yes,47,59,100.0,No,No,8870,5340,33,33,No,No,9707,6049,29,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.003,28214,6,0.0,0.0,0.0,0.000,0.000,1,0.0,0.0,0.0,0.000,0.003,2480,29430,62,0.650,2401,12.333,139.0,202.5,544.0,0.0,3.0,0.0,0.0,2.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,57.0,No,No,No,No,Yes,No,8.5,8.5,210,111,24,2.5,0,0,0.000,0.000,0,
3.2.2019,19:3:21.927,3962,71261,5.2,2665,62830,4.0,0.0,1.198,1.250,1.218,1.239,4800.0,4800.0,4800.0,4800.0,100.0,4200.0,1000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.0,0.4,100.0,48,48,48,48,42,36,37,36,38,64,63,64,62,40,38,No,No,No,No,No,No,No,No,No,No,No,No,No,No,40,37,40,0.000,0.000,0.000,0.000,0.000,12.516,1.101,1.985,93.3,1.8,0.2,0.3,0.1,0.5,0.1,0.2,1.2,0.2,0.0,0.2,0.1,95.1,99.0,99.1,98.3,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,48,39,49,60,43,0.168,3.384,12.168,5.100,1.080,1.212,3.408,3.024,3.072,1642,998,992,864,Yes,47,58,100.0,No,No,8870,5340,33,33,No,No,9707,6049,29,66.0,No,No,75032,0.0,0.6,0.6,0.000,0.003,28214,6,0.0,0.0,0.0,0.000,0.000,1,0.0,0.0,0.0,0.000,0.001,2480,29430,61,0.650,2395,13.009,139.0,202.5,544.0,1.0,3.0,0.0,0.0,2.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,57.0,No,No,No,No,Yes,No,8.5,8.3,210,111,24,2.5,0,0,0.000,0.000,0,
3.2.2019,19:3:28.814,3962,71261,5.2,2664,62830,4.0,0.0,1.306,1.255,1.288,1.241,4801.2,4801.2,4801.2,4801.2,100.0,4201.0,1000.2,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,100.0,48,48,48,48,42,35,36,35,36,65,64,65,64,39,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39,36,39,0.000,0.000,0.000,0.000,0.000,12.474,1.061,1.987,93.9,1.3,0.4,0.2,0.1,0.4,0.1,0.2,1.3,0.2,0.3,0.0,0.0,95.7,99.0,99.2,98.4,1200.3,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,48,39,49,58,43,0.144,3.384,12.168,5.100,1.068,1.212,3.408,3.024,3.072,1618,997,992,852,Yes,47,59,100.0,No,No,8870,5340,33,33,No,No,9707,6049,29,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.003,28214,6,0.0,0.0,0.0,0.000,0.000,1,0.0,0.1,0.1,0.000,0.008,2480,29430,59,0.650,2368,12.096,139.0,202.5,544.0,0.0,3.0,0.0,0.0,2.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,56.0,No,No,No,No,Yes,No,7.9,8.5,210,111,24,2.5,0,0,0.000,0.000,0,
3.2.2019,19:3:31.095,3962,71261,5.2,2664,62830,4.0,0.0,1.256,1.310,1.256,1.278,4800.0,4800.0,4800.0,4800.0,100.0,4200.0,1000.0,0.6,0.0,0.0,0.0,0.6,0.0,0.0,1.3,1.3,0.3,100.0,48,48,48,48,42,35,35,36,36,65,65,64,64,39,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39,36,39,0.000,0.000,0.000,0.000,0.000,12.440,1.020,1.980,94.0,1.5,0.1,0.3,0.1,0.2,0.0,0.2,1.3,0.2,0.0,0.0,0.0,96.1,98.8,99.6,98.4,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,48,38,49,57,43,0.000,3.384,12.168,5.100,1.080,1.212,3.408,3.024,3.072,1573,1001,991,842,Yes,47,58,100.0,No,No,8870,5340,33,33,No,No,9707,6049,29,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.000,28214,6,0.0,0.0,0.0,0.000,0.000,1,0.0,0.0,0.0,0.000,0.000,2480,29430,58,0.650,2342,12.096,139.0,202.5,544.0,0.0,3.0,0.0,0.0,2.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,55.0,No,No,No,No,Yes,No,7.7,8.3,210,111,24,2.5,0,0,0.000,0.000,0,
3.2.2019,19:3:33.392,3962,71261,5.2,2664,62830,4.0,0.0,1.268,1.258,1.331,1.304,4798.8,4798.8,4798.8,4798.8,100.0,4199.0,999.8,2.0,0.6,0.0,0.6,0.0,0.0,0.0,0.6,2.0,0.5,100.0,48,48,48,48,42,34,36,34,36,66,64,66,64,39,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39,36,39,0.000,0.000,0.000,0.000,0.000,12.508,1.094,1.981,94.3,1.6,0.1,0.2,0.1,0.4,0.1,0.2,1.0,0.0,0.6,0.0,0.0,97.2,98.6,98.3,98.6,1199.7,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,48,38,49,57,43,0.132,3.384,12.168,5.100,1.068,1.212,3.408,3.024,3.072,1577,1001,991,834,Yes,47,59,100.0,No,No,8870,5340,33,33,No,No,9707,6049,29,66.0,No,No,75032,0.0,0.1,0.1,0.000,0.008,28214,6,0.0,0.0,0.0,0.000,0.000,1,0.0,0.6,0.6,0.000,0.008,2480,29430,57,0.650,2312,11.906,139.0,202.5,544.0,0.0,3.0,0.0,0.0,2.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,54.0,No,No,No,No,Yes,No,8.0,8.4,210,111,24,2.5,0,0,0.000,0.000,0,
3.2.2019,19:3:35.703,3962,71261,5.2,2664,62831,4.0,0.0,1.241,1.327,1.205,1.287,4801.2,4801.2,4801.2,4801.2,100.0,4201.0,1000.2,2.0,0.0,0.0,0.0,0.6,0.0,0.0,1.3,2.0,0.5,100.0,48,48,48,48,42,34,35,34,36,66,65,66,64,39,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38,36,38,0.000,0.000,0.000,0.000,0.000,12.579,1.165,1.982,93.6,1.5,0.1,0.3,0.1,0.7,0.1,0.6,1.1,0.0,0.3,0.0,0.0,97.3,99.0,98.5,97.4,1200.3,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,48,38,48,56,43,0.300,3.384,12.168,5.100,1.068,1.212,3.408,3.024,3.072,1577,1005,994,834,Yes,47,58,100.0,No,No,8870,5340,33,33,No,No,9707,6049,29,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.003,28214,7,0.0,0.0,0.0,0.000,0.000,1,0.0,0.0,0.0,0.000,0.000,2480,29430,57,0.650,2277,11.909,139.0,202.5,544.0,0.0,3.0,0.0,0.0,2.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,53.0,No,No,No,No,Yes,No,7.9,8.5,210,111,24,2.5,0,0,0.000,0.000,0,
3.2.2019,19:3:37.995,3962,71261,5.2,2664,62831,4.0,0.0,1.261,1.242,1.250,1.231,4800.0,4800.0,4800.0,4800.0,100.0,4200.0,1000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.6,1.3,4.0,0.7,100.0,48,48,48,48,42,34,36,34,36,66,64,66,64,39,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38,36,38,0.000,0.000,0.000,0.000,0.000,12.493,1.070,1.982,94.1,1.6,0.1,0.2,0.1,0.1,0.1,0.5,1.3,0.0,0.2,0.0,0.0,97.2,99.1,99.6,97.0,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,48,38,48,56,43,0.060,3.384,12.168,5.100,1.068,1.212,3.408,3.024,3.072,1555,1002,989,833,Yes,47,58,100.0,No,No,8870,5340,33,33,No,No,9707,6049,29,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.005,28214,7,0.0,0.0,0.0,0.000,0.000,1,0.0,0.0,0.0,0.000,0.000,2480,29430,56,0.650,2239,11.569,139.0,202.5,544.0,0.0,3.0,0.0,0.0,2.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,52.0,No,No,No,No,Yes,No,7.7,8.1,210,111,24,2.5,0,0,0.000,0.000,0,
3.2.2019,19:3:40.307,3962,71261,5.2,2664,62831,4.0,0.0,1.267,1.213,1.271,1.357,4800.0,4800.0,4800.0,4800.0,100.0,4200.0,1000.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,5.4,0.8,100.0,48,48,48,48,42,34,36,34,36,66,64,66,64,38,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38,36,38,0.000,0.000,0.000,0.000,0.000,12.485,1.072,1.981,94.3,1.5,0.1,0.2,0.4,0.2,0.1,0.2,1.0,0.0,0.2,0.0,0.0,97.2,97.7,99.5,98.7,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,48,38,48,56,43,0.000,3.384,12.168,5.100,1.068,1.212,3.408,3.024,3.072,1577,1008,992,835,Yes,47,58,100.0,No,No,8870,5340,33,33,No,No,9707,6049,29,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.000,28214,7,0.0,0.0,0.0,0.000,0.000,1,0.0,0.0,0.0,0.000,0.000,2480,29430,56,0.650,2188,11.574,139.0,202.5,544.0,0.0,3.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,No,No,No,No,Yes,No,7.7,8.1,210,111,24,2.5,0,0,0.000,0.000,0,
3.2.2019,19:3:42.588,3961,71261,5.2,2664,62831,4.0,0.0,1.326,1.261,1.269,1.224,4798.8,4798.8,4798.8,4798.8,100.0,4199.0,999.8,1.3,0.0,0.6,0.0,0.0,0.0,0.0,0.6,1.3,0.3,100.0,48,48,48,48,42,34,36,34,36,66,64,66,64,38,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,39,35,39,0.000,0.000,0.000,0.000,0.000,12.606,1.192,1.988,93.7,1.3,0.2,0.3,0.4,0.2,0.2,0.3,1.6,0.0,0.2,0.2,0.0,97.1,97.0,99.1,97.8,1199.7,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,48,38,48,55,43,0.240,3.384,12.168,5.100,1.068,1.212,3.408,3.024,3.072,1562,1010,992,836,Yes,47,58,100.0,No,No,8870,5340,33,33,No,No,9707,6049,29,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.001,28214,7,0.0,0.0,0.0,0.000,0.000,1,0.0,0.7,0.7,0.000,0.008,2480,29430,55,0.650,2140,11.574,139.0,202.5,544.0,1.0,3.0,0.0,0.0,2.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,50.0,No,No,No,No,Yes,No,7.7,7.9,210,111,24,2.5,0,0,0.000,0.000,0,
3.2.2019,19:3:44.900,3961,71261,5.2,2664,62831,4.0,0.0,1.204,1.202,1.270,1.285,4800.0,4800.0,4800.0,4800.0,100.0,4200.0,1000.0,2.0,0.0,0.0,0.0,0.6,0.0,0.0,2.7,2.7,0.7,100.0,48,48,48,48,42,34,36,35,36,66,64,65,64,38,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38,36,38,0.000,0.000,0.000,0.000,0.000,13.283,1.872,2.020,89.8,2.4,0.6,1.0,0.2,0.4,0.2,0.3,1.6,0.2,0.2,0.0,0.0,92.7,98.0,99.2,97.8,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,48,37,48,55,43,0.084,3.384,12.168,5.100,1.068,1.212,3.408,3.024,3.072,1566,1015,994,836,Yes,47,58,100.0,No,No,8870,5340,33,33,No,No,9707,6049,29,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.000,28214,7,0.0,0.0,0.0,0.000,0.000,1,0.0,0.0,0.0,0.000,0.000,2480,29430,55,0.650,2098,11.279,139.0,202.5,544.0,0.0,3.0,0.0,0.0,2.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,49.0,No,No,No,No,Yes,No,7.3,8.3,210,111,24,2.5,0,0,0.000,0.000,0,
3.2.2019,19:3:47.181,3961,71261,5.2,2664,62831,4.0,0.0,1.332,1.277,1.279,1.328,4798.8,4798.8,4798.8,4798.8,100.0,4199.0,999.8,0.6,0.0,0.6,0.0,0.0,0.0,0.0,2.0,2.0,0.4,100.0,48,48,48,48,42,34,35,35,36,66,65,65,64,38,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,38,36,38,0.000,0.000,0.000,0.000,0.000,12.736,1.319,1.993,92.3,1.8,0.3,0.6,0.2,0.3,0.0,0.3,1.4,0.0,0.2,0.0,0.0,94.7,98.6,99.5,98.1,1199.7,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,48,37,48,55,43,0.252,3.384,12.168,5.100,1.068,1.212,3.408,3.024,3.072,1566,1019,991,832,Yes,47,58,100.0,No,No,8870,5340,33,33,No,No,9707,6049,29,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.003,28214,7,0.0,0.0,0.0,0.000,0.000,1,0.0,1.2,1.2,0.000,0.012,2480,29430,54,0.650,2049,11.182,139.0,202.5,544.0,0.0,3.0,0.0,0.0,2.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,48.0,No,No,No,No,Yes,No,6.9,7.9,210,111,24,2.5,0,0,0.000,0.000,0,
3.2.2019,19:3:49.467,3961,71262,5.2,2664,62831,4.0,0.0,1.203,1.275,1.224,1.247,4800.0,4800.0,4800.0,4800.0,100.0,4200.0,1000.0,1.3,0.0,0.0,0.0,0.6,0.0,0.0,1.3,1.3,0.4,100.0,48,48,48,48,42,33,35,34,36,67,65,66,64,37,36,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37,36,37,0.000,0.000,0.000,0.000,0.000,12.407,0.995,1.980,93.9,1.6,0.1,0.4,0.1,0.2,0.1,0.1,1.1,0.2,0.3,0.0,0.0,95.6,98.8,99.3,98.7,1200.0,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,48,37,48,54,43,0.660,3.384,12.168,5.100,1.080,1.212,3.408,3.024,3.072,1558,1024,997,823,Yes,47,58,100.0,No,No,8870,5340,33,33,No,No,9707,6049,29,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.003,28214,7,0.0,0.0,0.0,0.000,0.000,1,0.0,0.6,0.6,0.000,0.011,2480,29430,54,0.650,2007,11.279,139.0,202.5,544.0,0.0,3.0,0.0,0.0,2.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,47.0,No,No,No,No,Yes,No,6.9,7.9,210,111,24,2.5,0,0,0.000,0.000,0,
3.2.2019,19:3:51.763,3961,71262,5.2,2663,62831,4.0,0.0,1.247,1.271,1.238,1.209,4797.6,4797.6,4797.6,4797.6,100.0,4197.9,999.5,0.6,0.6,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.3,100.0,48,48,48,48,42,34,35,34,35,66,65,66,65,37,35,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37,36,37,0.000,0.000,0.000,0.000,0.000,12.414,0.996,1.981,94.1,1.8,0.1,0.3,0.1,0.2,0.1,0.2,1.0,0.2,0.0,0.0,0.0,95.6,99.2,99.5,98.6,1199.4,12.00,16,16,16,39,421,2,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,45,47,37,47,54,43,0.000,3.384,12.168,5.100,1.080,1.212,3.408,3.024,3.072,1544,1024,994,820,Yes,47,58,100.0,No,No,8870,5340,33,33,No,No,9707,6049,29,66.0,No,No,75032,0.0,0.0,0.0,0.000,0.005,28214,7,0.0,0.0,0.0,0.000,0.000,1,0.0,0.0,0.0,0.000,0.000,2480,29430,54,0.650,1963,11.285,139.0,202.5,544.0,0.0,3.0,0.0,0.0,2.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,46.0,No,No,No,No,Yes,No,6.9,7.9,210,111,24,2.5,0,0,0.000,0.000,0,
